id,symbol,price,side,volume,high,low,max_profit,max_loss,,
15705280,XRPUSDT,0.4352,2,229.8,0.4527,0.4387,4.0215,-0.8043,,
15705281,XRPUSDT,0.4352,2,231,0.4527,0.4387,4.0425,-0.8085,,
15705286,XRPUSDT,0.4372,2,29.8,0.4527,0.4387,0.4619,-0.0447,,
15705288,XRPUSDT,0.4367,2,229,0.4527,0.4387,3.664,-0.458,,
15705289,XRPUSDT,0.4371,1,1812.6,0.4527,0.4387,-2.90016,28.27656,,
15705290,XRPUSDT,0.437,2,228.8,0.4527,0.4387,3.59216,-0.38896,,
15705292,XRPUSDT,0.4371,2,329,0.4527,0.4387,5.1324,-0.5264,,
15705293,XRPUSDT,0.4371,2,228.8,0.4527,0.4387,3.56928,-0.36608,,
15705294,XRPUSDT,0.4374,1,161.1,0.4527,0.4387,-0.20943,2.46483,,
15705295,XRPUSDT,0.4368,2,228.9,0.4527,0.4387,3.63951,-0.43491,,
15705296,XRPUSDT,0.4368,2,93,0.4527,0.4387,1.4787,-0.1767,,
15705297,XRPUSDT,0.4368,2,228.9,0.4527,0.4387,3.63951,-0.43491,,
15705299,XRPUSDT,0.4374,1,55.2,0.4527,0.4387,-0.07176,0.84456,,
15705300,XRPUSDT,0.4373,2,228.8,0.4527,0.4387,3.52352,-0.32032,,
15705302,XRPUSDT,0.4385,2,307.9,0.4527,0.4387,4.37218,-0.06158,,
15705303,XRPUSDT,0.4391,2,41,0.4527,0.4387,0.5576,0.0164,,
15705305,XRPUSDT,0.4382,1,587.6,0.4527,0.4387,-0.2938,8.5202,,
15705308,XRPUSDT,0.439,1,745.4,0.4527,0.4387,0.22362,10.21198,,
15705309,XRPUSDT,0.4395,2,159.2,0.4527,0.4387,2.10144,0.12736,,
15705310,XRPUSDT,0.4395,2,150.5,0.4527,0.4387,1.9866,0.1204,,
15705311,XRPUSDT,0.4395,2,159.2,0.4527,0.4387,2.10144,0.12736,,
15705312,XRPUSDT,0.4395,2,150.5,0.4527,0.4387,1.9866,0.1204,,
15705313,XRPUSDT,0.4395,2,159.2,0.4527,0.4387,2.10144,0.12736,,
15705314,XRPUSDT,0.4395,2,159.2,0.4527,0.4387,2.10144,0.12736,,
15705315,XRPUSDT,0.4395,2,227.5,0.4527,0.4387,3.003,0.182,,
15705317,XRPUSDT,0.4399,2,159.1,0.4527,0.4387,2.03648,0.19092,,
15705318,XRPUSDT,0.4399,2,48.8,0.4527,0.4387,0.62464,0.05856,,
15705319,XRPUSDT,0.44,2,710,0.4527,0.4387,9.017,0.923,,
15705320,XRPUSDT,0.44,2,45.5,0.4527,0.4387,0.57785,0.05915,,
15705321,XRPUSDT,0.44,2,6906.2,0.4527,0.4387,87.70874,8.97806,,
15705322,XRPUSDT,0.44,2,159,0.4527,0.4387,2.0193,0.2067,,
15705323,XRPUSDT,0.44,2,227.3,0.4527,0.4387,2.88671,0.29549,,
15705324,XRPUSDT,0.44,2,89.9,0.4527,0.4387,1.14173,0.11687,,
15705325,XRPUSDT,0.44,1,32.2,0.4527,0.4387,0.04186,0.40894,,
15705336,XRPUSDT,0.4429,2,158,0.4527,0.4387,1.5484,0.6636,,
15705337,XRPUSDT,0.4429,2,158,0.4527,0.4387,1.5484,0.6636,,
15705338,XRPUSDT,0.4425,2,158.1,0.4527,0.4387,1.61262,0.60078,,
15705345,XRPUSDT,0.4408,2,401,0.4527,0.4387,4.7719,0.8421,,
15705346,XRPUSDT,0.4407,1,339.6,0.4527,0.4387,0.6792,4.0752,,
15705349,XRPUSDT,0.439,1,647.4,0.4527,0.4387,0.19422,8.86938,,
15705353,XRPUSDT,0.4407,1,1981.1,0.4527,0.4387,3.9622,23.7732,,
15705354,XRPUSDT,0.4408,2,428.1,0.4527,0.4387,5.09439,0.89901,,
15705355,XRPUSDT,0.442,2,3612,0.4527,0.4387,38.6484,11.9196,,
15705356,XRPUSDT,0.4429,2,158,0.4527,0.4387,1.5484,0.6636,,
15705357,XRPUSDT,0.4434,2,225.7,0.4527,0.4387,2.09901,1.06079,,
15705359,XRPUSDT,0.4438,2,87.6,0.4527,0.4387,0.77964,0.44676,,
15705360,XRPUSDT,0.444,2,1699.2,0.4527,0.4387,14.78304,9.00576,,
15705361,XRPUSDT,0.4439,2,225.4,0.4527,0.4387,1.98352,1.17208,,
15705362,XRPUSDT,0.4436,1,663.2,0.4527,0.4387,3.24968,6.03512,,
15705364,XRPUSDT,0.4434,2,421,0.4527,0.4387,3.9153,1.9787,,
15705369,XRPUSDT,0.4447,2,224.9,0.4527,0.4387,1.7992,1.3494,,
15705371,XRPUSDT,0.4445,1,6350.5,0.4527,0.4387,36.8329,52.0741,,
15705372,XRPUSDT,0.4444,1,3871.7,0.4527,0.4387,22.06869,32.13511,,
15705374,XRPUSDT,0.445,2,3215.5,0.4527,0.4387,24.75935,20.25765,,
15705375,XRPUSDT,0.4452,2,542,0.4527,0.4387,4.065,3.523,,
15705377,XRPUSDT,0.4463,2,224.2,0.4527,0.4387,1.43488,1.70392,,
15705378,XRPUSDT,0.4469,2,223.9,0.4527,0.4387,1.29862,1.83598,,
15705379,XRPUSDT,0.4467,1,44.1,0.4527,0.4387,0.3528,0.2646,,
15705380,XRPUSDT,0.4463,2,223.9,0.4527,0.4387,1.43296,1.70164,,
15705382,XRPUSDT,0.4466,1,1502.9,0.4527,0.4387,11.87291,9.16769,,
15705383,XRPUSDT,0.4463,2,346.6,0.4527,0.4387,2.21824,2.63416,,
15705384,XRPUSDT,0.4463,2,224.1,0.4527,0.4387,1.43424,1.70316,,
15705385,XRPUSDT,0.4467,2,223.9,0.4527,0.4387,1.3434,1.7912,,
15705387,XRPUSDT,0.4466,2,223.8,0.4527,0.4387,1.36518,1.76802,,
15705388,XRPUSDT,0.4465,2,156.7,0.4527,0.4387,0.97154,1.22226,,
15705390,XRPUSDT,0.4465,2,101,0.4527,0.4387,0.6262,0.7878,,
15705397,XRPUSDT,0.4476,2,223.5,0.4527,0.4387,1.13985,1.98915,,
15705399,XRPUSDT,0.4467,2,142.2,0.4527,0.4387,0.8532,1.1376,,
15705400,XRPUSDT,0.4469,2,479.8,0.4527,0.4387,2.78284,3.93436,,
15705401,XRPUSDT,0.447,2,577.5,0.4527,0.4387,3.29175,4.79325,,
15705402,XRPUSDT,0.447,2,1652,0.4527,0.4387,9.4164,13.7116,,
15705403,XRPUSDT,0.4463,2,81,0.4527,0.4387,0.5184,0.6156,,
15705404,XRPUSDT,0.4463,2,3500,0.4527,0.4387,22.4,26.6,,
15705407,XRPUSDT,0.4479,2,223.3,0.4527,0.4387,1.07184,2.05436,,
15705410,XRPUSDT,0.4465,1,393.6,0.4527,0.4387,3.07008,2.44032,,
15705415,XRPUSDT,0.4459,1,457,0.4527,0.4387,3.2904,3.1076,,
15705416,XRPUSDT,0.4462,1,950.8,0.4527,0.4387,7.131,6.1802,,
15705423,XRPUSDT,0.4447,2,41.6,0.4527,0.4387,0.3328,0.2496,,
15705424,XRPUSDT,0.4447,2,41.6,0.4527,0.4387,0.3328,0.2496,,
15705425,XRPUSDT,0.4458,2,47.1,0.4527,0.4387,0.32499,0.33441,,
15705426,XRPUSDT,0.4457,2,157,0.4527,0.4387,1.099,1.099,,
15705427,XRPUSDT,0.4457,2,157,0.4527,0.4387,1.099,1.099,,
15705428,XRPUSDT,0.4457,2,56.5,0.4527,0.4387,0.3955,0.3955,,
15705432,XRPUSDT,0.4455,2,3871.7,0.4527,0.4387,27.87624,26.32756,,
15705434,XRPUSDT,0.4458,2,47.1,0.4527,0.4387,0.32499,0.33441,,
15705438,ETHUSDT,1753.24,1,0.033,1754.84,1736.05,0.56727,0.0528,,
15705441,XRPUSDT,0.4463,2,156.8,0.4527,0.4387,1.00352,1.19168,,
15705442,XRPUSDT,0.4463,2,431,0.4527,0.4387,2.7584,3.2756,,
15705444,XRPUSDT,0.4465,2,108.6,0.4527,0.4387,0.67332,0.84708,,
15705445,XRPUSDT,0.4465,2,108.6,0.4527,0.4387,0.67332,0.84708,,
15705446,XRPUSDT,0.4465,2,108.6,0.4527,0.4387,0.67332,0.84708,,
15705447,BTCUSDT,27529.43,2,0.0073,27581.16,27316.16,0.377629,1.556871,,
15705449,XRPUSDT,0.4473,2,489,0.4527,0.4387,2.6406,4.2054,,
15705452,XRPUSDT,0.4475,2,5408.8,0.4527,0.4387,28.12576,47.59744,,
15705453,XRPUSDT,0.448,2,49.9,0.4527,0.4387,0.23453,0.46407,,
15705454,XRPUSDT,0.448,2,29.9,0.4527,0.4387,0.14053,0.27807,,
15705455,XRPUSDT,0.448,2,49.9,0.4527,0.4387,0.23453,0.46407,,
15705456,XRPUSDT,0.4485,2,6635.7,0.4527,0.4387,27.86994,65.02986,,
15705457,XRPUSDT,0.4485,2,80,0.4527,0.4387,0.336,0.784,,
15705459,XRPUSDT,0.4485,2,156,0.4527,0.4387,0.6552,1.5288,,
15705460,XRPUSDT,0.4485,2,156,0.4527,0.4387,0.6552,1.5288,,
15705461,XRPUSDT,0.4485,2,97.8,0.4527,0.4387,0.41076,0.95844,,
15705462,XRPUSDT,0.4485,2,97.8,0.4527,0.4387,0.41076,0.95844,,
15705465,XRPUSDT,0.4487,2,2143,0.4527,0.4387,8.572,21.43,,
15705468,XRPUSDT,0.4487,1,6147.3,0.4527,0.4387,61.473,24.5892,,
15705471,XRPUSDT,0.4487,1,56.1,0.4527,0.4387,0.561,0.2244,,
15705472,XRPUSDT,0.4488,2,500,0.4527,0.4387,1.95,5.05,,
15705474,XRPUSDT,0.4481,1,6681.8,0.4527,0.4387,62.80892,30.73628,,
15705475,XRPUSDT,0.4482,1,209.2,0.4514,0.4387,1.9874,0.66944,,
15705476,XRPUSDT,0.448,2,1022,0.4514,0.4387,3.4748,9.5046,,
15705477,XRPUSDT,0.4482,1,70.9,0.4514,0.4387,0.67355,0.22688,,
15705479,XRPUSDT,0.4474,1,24.9,0.4514,0.4387,0.21663,0.0996,,
15705488,XRPUSDT,0.4462,2,4443,0.4514,0.4387,23.1036,33.3225,,
15705489,XRPUSDT,0.4461,1,57.7,0.4514,0.4387,0.42698,0.30581,,
15705490,XRPUSDT,0.4463,1,326,0.4514,0.4387,2.4776,1.6626,,
15705493,XRPUSDT,0.4477,2,156.3,0.4514,0.4387,0.57831,1.4067,,
15705494,XRPUSDT,0.4477,2,156.3,0.4514,0.4387,0.57831,1.4067,,
15705495,XRPUSDT,0.4481,2,156.2,0.4514,0.4387,0.51546,1.46828,,
15705496,XRPUSDT,0.448,2,156.2,0.4514,0.4387,0.53108,1.45266,,
15705497,XRPUSDT,0.448,2,156.2,0.4514,0.4387,0.53108,1.45266,,
15705498,XRPUSDT,0.4478,1,1140.8,0.4514,0.4387,10.38128,4.10688,,
15705499,XRPUSDT,0.4477,2,156.3,0.4514,0.4387,0.57831,1.4067,,
15705500,XRPUSDT,0.4477,2,117.6,0.4514,0.4387,0.43512,1.0584,,
15705502,XRPUSDT,0.4482,2,156.1,0.4514,0.4387,0.49952,1.48295,,
15705503,XRPUSDT,0.448,2,156.2,0.4514,0.4387,0.53108,1.45266,,
15705504,XRPUSDT,0.4481,2,156.2,0.4514,0.4387,0.51546,1.46828,,
15705505,XRPUSDT,0.45,2,2000.7,0.4514,0.4387,2.80098,22.60791,,
15705506,XRPUSDT,0.4499,2,1000,0.4514,0.4387,1.5,11.2,,
15705507,XRPUSDT,0.45,2,3371.5,0.4514,0.4387,4.7201,38.09795,,
15705508,XRPUSDT,0.45,2,35948.4,0.4514,0.4387,50.32776,406.21692,,
15705509,XRPUSDT,0.45,2,1200,0.4514,0.4387,1.68,13.56,,
15705510,XRPUSDT,0.45,2,561,0.4514,0.4387,0.7854,6.3393,,
15705511,XRPUSDT,0.45,2,85.3,0.4514,0.4387,0.11942,0.96389,,
15705512,XRPUSDT,0.45,2,110,0.4514,0.4387,0.154,1.243,,
15705513,XRPUSDT,0.45,2,6239.6,0.4514,0.4387,8.73544,70.50748,,
15705516,XRPUSDT,0.4499,1,1989.8,0.4514,0.4387,22.28576,2.9847,,
15705517,XRPUSDT,0.4507,1,3812,0.4514,0.4387,45.744,2.6684,,
15705518,XRPUSDT,0.4496,1,1519.4,0.4514,0.4387,16.56146,2.73492,,
15705522,XRPUSDT,0.4478,2,100,0.4514,0.4387,0.36,0.91,,
15705525,XRPUSDT,0.4485,1,985.7,0.4514,0.4387,9.65986,2.85853,,
15705532,XRPUSDT,0.4456,1,112.2,0.4514,0.4387,0.77418,0.65076,,
15705533,XRPUSDT,0.4455,2,61,0.4514,0.4387,0.3599,0.4148,,
15705534,XRPUSDT,0.4456,1,27.1,0.4514,0.4387,0.18699,0.15718,,
15705535,XRPUSDT,0.446,2,152.2,0.4514,0.4387,0.82188,1.11106,,
15705538,XRPUSDT,0.4459,1,126,0.4514,0.4387,0.9072,0.693,,
15705541,XRPUSDT,0.446,2,3812,0.4514,0.4387,20.5848,27.8276,,
15705542,XRPUSDT,0.4462,1,54,0.4514,0.4387,0.405,0.2808,,
15705546,XRPUSDT,0.4461,1,426.9,0.4514,0.4387,3.15906,2.26257,,
15705548,XRPUSDT,0.4464,1,4012,0.4514,0.4387,30.8924,20.06,,
15705554,XRPUSDT,0.4453,1,54,0.4514,0.4387,0.3564,0.3294,,
15705557,XRPUSDT,0.445,1,1271.1,0.4514,0.4387,8.00793,8.13504,,
15705558,XRPUSDT,0.4448,1,143.4,0.4514,0.4387,0.87474,0.94644,,
15705559,XRPUSDT,0.4446,1,30.6,0.4514,0.4387,0.18054,0.20808,,
15705560,ETHUSDT,1753.46,1,0.006,1752.79,1736.05,0.10446,-0.00402,,
15705563,XRPUSDT,0.4445,2,6147.3,0.4514,0.4387,42.41637,35.65434,,
15705564,XRPUSDT,0.4446,1,54,0.4514,0.4387,0.3186,0.3672,,
15705572,XRPUSDT,0.4437,2,102.9,0.4514,0.4387,0.79233,0.5145,,
15705573,XRPUSDT,0.4442,1,54.1,0.4514,0.4387,0.29755,0.38952,,
15705574,XRPUSDT,0.4438,2,177.5,0.4514,0.4387,1.349,0.90525,,
15705575,XRPUSDT,0.4439,2,363.4,0.4514,0.4387,2.7255,1.88968,,
15705576,ETHUSDT,1752.73,1,0.023,1752.79,1736.05,0.38364,0.00138,,
15705577,XRPUSDT,0.4439,2,3700,0.4514,0.4387,27.75,19.24,,
15705581,XRPUSDT,0.4445,2,113,0.4514,0.4387,0.7797,0.6554,,
15705582,XRPUSDT,0.4445,2,81.2,0.4514,0.4387,0.56028,0.47096,,
15705583,XRPUSDT,0.4445,2,2000,0.4514,0.4387,13.8,11.6,,
15705584,XRPUSDT,0.4445,2,34,0.4514,0.4387,0.2346,0.1972,,
15705589,XRPUSDT,0.4452,1,667.4,0.4514,0.4387,4.3381,4.13788,,
15705590,XRPUSDT,0.4455,1,318.5,0.4514,0.4387,2.1658,1.87915,,
15705603,XRPUSDT,0.4451,1,224.9,0.4514,0.4387,1.43936,1.41687,,
15705604,XRPUSDT,0.445,1,948.3,0.4514,0.4387,5.97429,6.06912,,
15705608,XRPUSDT,0.446,2,20000,0.4514,0.4387,108,146,,
15705611,XRPUSDT,0.4478,2,156.3,0.4514,0.4387,0.56268,1.42233,,
15705612,XRPUSDT,0.4478,2,156.3,0.4514,0.4387,0.56268,1.42233,,
15705613,XRPUSDT,0.4478,2,156.3,0.4514,0.4387,0.56268,1.42233,,
15705614,XRPUSDT,0.4479,1,5750,0.4514,0.4387,52.9,20.125,,
15705615,XRPUSDT,0.4478,2,156.3,0.4514,0.4387,0.56268,1.42233,,
15705616,XRPUSDT,0.4478,2,156.3,0.4514,0.4387,0.56268,1.42233,,
15705617,XRPUSDT,0.4482,2,156.1,0.4514,0.4387,0.49952,1.48295,,
15705618,XRPUSDT,0.4482,2,156.1,0.4514,0.4387,0.49952,1.48295,,
15705619,XRPUSDT,0.4482,2,91.5,0.4514,0.4387,0.2928,0.86925,,
15705620,XRPUSDT,0.4481,2,215,0.4514,0.4387,0.7095,2.021,,
15705621,XRPUSDT,0.4473,1,116.7,0.4514,0.4387,1.00362,0.47847,,
15705622,XRPUSDT,0.4466,1,45.5,0.4514,0.4387,0.35945,0.2184,,
15705623,XRPUSDT,0.4466,1,45.5,0.4514,0.4387,0.35945,0.2184,,
15705624,XRPUSDT,0.4466,1,77.2,0.4514,0.4387,0.60988,0.37056,,
15705625,XRPUSDT,0.4466,1,142,0.4514,0.4387,1.1218,0.6816,,
15705626,XRPUSDT,0.4465,1,142,0.4514,0.4387,1.1076,0.6958,,
15705628,XRPUSDT,0.4456,1,73.4,0.4514,0.4387,0.50646,0.42572,,
15705629,XRPUSDT,0.4455,2,2268,0.4514,0.4387,13.3812,15.4224,,
15705630,XRPUSDT,0.4451,1,61.9,0.4514,0.4387,0.39616,0.38997,,
15705631,XRPUSDT,0.4451,1,61.9,0.4514,0.4387,0.39616,0.38997,,
15705640,XRPUSDT,0.4447,2,67.1,0.4514,0.4387,0.44957,0.4026,,
15705641,XRPUSDT,0.4447,2,3000.9,0.4514,0.4387,20.10603,18.0054,,
15705644,XRPUSDT,0.4461,2,16080.6,0.4514,0.4387,85.22718,118.99644,,
15705645,XRPUSDT,0.4462,2,45.1,0.4514,0.4387,0.23452,0.33825,,
15705646,XRPUSDT,0.4462,2,45.1,0.4514,0.4387,0.23452,0.33825,,
15705655,XRPUSDT,0.4488,2,762,0.4514,0.4387,1.9812,7.6962,,
15705656,XRPUSDT,0.45,1,4145.3,0.4514,0.4387,46.84189,5.80342,,
15705661,XRPUSDT,0.4513,2,13833.6,0.4514,0.4387,1.38336,174.30336,,
15705662,XRPUSDT,0.4513,2,45466.8,0.4514,0.4387,4.54668,572.88168,,
15705663,XRPUSDT,0.4516,2,221.4,0.4514,0.4387,-0.04428,2.85606,,
15705666,XRPUSDT,0.4511,2,221.7,0.4514,0.4387,0.06651,2.74908,,
15705668,XRPUSDT,0.4518,2,33.9,0.4514,0.4387,-0.01356,0.44409,,
15705669,XRPUSDT,0.4519,2,221.3,0.4514,0.4387,-0.11065,2.92116,,
15705672,XRPUSDT,0.4521,2,221.2,0.4514,0.4387,-0.15484,2.96408,,
15705674,XRPUSDT,0.4522,2,221,0.4514,0.4387,-0.1768,2.9835,,
15705678,XRPUSDT,0.4482,1,23507.1,0.4514,0.4387,223.31745,75.22272,,
15705681,XRPUSDT,0.4481,2,3500,0.4514,0.4387,11.55,32.9,,
15705683,XRPUSDT,0.4482,2,663.2,0.4514,0.4387,2.12224,6.3004,,
15705684,XRPUSDT,0.4496,1,24.9,0.4514,0.4387,0.27141,0.04482,,
15705686,ETHUSDT,1752.98,1,0.08,1752.79,1736.05,1.3544,-0.0152,,
15705688,ETHUSDT,1752.98,1,0.266,1752.79,1736.05,4.50338,-0.05054,,
15705689,ETHUSDT,1752.81,1,0.137,1752.79,1736.05,2.29612,-0.00274,,
15705690,XRPUSDT,0.4485,1,5211.8,0.4514,0.4387,51.07564,15.11422,,
15705691,XRPUSDT,0.4483,2,29.9,0.4514,0.4387,0.09269,0.28704,,
15705692,BTCUSDT,27507.93,2,0.0189,27581.16,27316.16,1.384047,3.624453,,
15705696,XRPUSDT,0.4475,1,56,0.4514,0.4387,0.4928,0.2184,,
15705697,XRPUSDT,0.4478,1,1100,0.4514,0.4387,10.01,3.96,,
15705700,BTCUSDT,27494.43,1,0.0004,27581.16,27316.16,0.071308,0.034692,,
15705705,ETHUSDT,1749.8,2,0.006,1752.79,1736.05,0.01794,0.0825,,
15705706,XRPUSDT,0.4488,2,24.8,0.4514,0.4387,0.06448,0.25048,,
15705708,BTCUSDT,27476.18,2,0.0035,27581.16,27316.16,0.36743,0.56007,,
15705711,XRPUSDT,0.4493,1,4208,0.4514,0.4387,44.6048,8.8368,,
15705713,XRPUSDT,0.4485,2,398.2,0.4514,0.4387,1.15478,3.90236,,
15705716,XRPUSDT,0.4476,1,552.4,0.4514,0.4387,4.91636,2.09912,,
15705718,XRPUSDT,0.4475,1,214.3,0.4514,0.4387,1.88584,0.83577,,
15705722,XRPUSDT,0.4456,2,4540.6,0.4514,0.4387,26.33548,31.33014,,
15705724,XRPUSDT,0.4456,2,371.9,0.4514,0.4387,2.15702,2.56611,,
15705731,ETHUSDT,1746.75,1,0.042,1752.79,1736.05,0.4494,0.25368,,
15705741,BTCUSDT,27450.06,2,0.0195,27581.16,27316.16,2.55645,2.61105,,
15705745,XRPUSDT,0.4447,2,729.3,0.4514,0.4387,4.88631,4.3758,,
15705772,XRPUSDT,0.4435,1,667.6,0.4514,0.4387,3.20448,5.27404,,
15705773,BTCUSDT,27421.37,1,0.0006,27581.16,27316.16,0.063126,0.095874,,
15705777,XRPUSDT,0.4444,1,2336.8,0.4514,0.4387,13.31976,16.3576,,
15705779,XRPUSDT,0.4451,1,28.5,0.4514,0.4387,0.1824,0.17955,,
15705780,XRPUSDT,0.4451,1,28.5,0.4514,0.4387,0.1824,0.17955,,
15705781,XRPUSDT,0.4449,1,1124.7,0.4514,0.4387,6.97314,7.31055,,
15705783,XRPUSDT,0.4464,1,77.9,0.4514,0.4387,0.59983,0.3895,,
15705788,XRPUSDT,0.4452,1,540.8,0.4514,0.4387,3.5152,3.35296,,
15705792,XRPUSDT,0.4461,1,469,0.4514,0.4387,3.4706,2.4857,,
15705793,XRPUSDT,0.4458,2,43.4,0.4514,0.4387,0.24304,0.30814,,
15705794,XRPUSDT,0.4459,1,74.5,0.4514,0.4387,0.5364,0.40975,,
15705796,XRPUSDT,0.4459,1,398.5,0.4514,0.4387,2.8692,2.19175,,
15705799,XRPUSDT,0.4463,1,165.4,0.4514,0.4387,1.25704,0.84354,,
15705800,XRPUSDT,0.4463,1,22.6,0.4514,0.4387,0.17176,0.11526,,
15705801,XRPUSDT,0.4463,1,1009.1,0.4514,0.4387,7.66916,5.14641,,
15705802,XRPUSDT,0.4464,1,74.4,0.4514,0.4387,0.57288,0.372,,
15705803,XRPUSDT,0.4463,2,1870,0.4514,0.4387,9.537,14.212,,
15705819,XRPUSDT,0.447,1,3788.6,0.4514,0.4387,31.44538,16.66984,,
15705822,XRPUSDT,0.4482,2,50,0.4514,0.4387,0.16,0.475,,
15705823,XRPUSDT,0.4482,1,44.5,0.4514,0.4387,0.42275,0.1424,,
15705825,XRPUSDT,0.4476,1,981.5,0.4514,0.4387,8.73535,3.7297,,
15705826,XRPUSDT,0.4476,1,1378.1,0.4514,0.4387,12.26509,5.23678,,
15705832,XRPUSDT,0.4468,2,12842.3,0.4514,0.4387,59.07458,104.02263,,
15705834,XRPUSDT,0.4468,1,38.9,0.4514,0.4387,0.31509,0.17894,,
15705836,XRPUSDT,0.4463,1,360,0.4514,0.4387,2.736,1.836,,
15705843,ETHUSDT,1746,2,0.021,1752.79,1736.05,0.14259,0.20895,,
15705852,XRPUSDT,0.4454,2,22.6,0.4514,0.4387,0.1356,0.15142,,
15705873,XRPUSDT,0.4465,2,1154,0.4514,0.4387,5.6546,9.0012,,
15705874,XRPUSDT,0.4468,1,76.8,0.4514,0.4387,0.62208,0.35328,,
15705876,XRPUSDT,0.4468,2,390,0.4514,0.4387,1.794,3.159,,
15705888,XRPUSDT,0.4465,1,165,0.4514,0.4387,1.287,0.8085,,
15705889,XRPUSDT,0.4458,2,500,0.4514,0.4387,2.8,3.55,,
15705895,XRPUSDT,0.4459,1,59.9,0.4514,0.4387,0.43128,0.32945,,
15705902,XRPUSDT,0.4463,1,75.3,0.4514,0.4387,0.57228,0.38403,,
15705906,XRPUSDT,0.4462,2,74.8,0.4514,0.4387,0.38896,0.561,,
15705909,XRPUSDT,0.4456,1,263,0.4514,0.4387,1.8147,1.5254,,
15705911,XRPUSDT,0.4458,1,23.4,0.4514,0.4387,0.16614,0.13104,,
15705918,XRPUSDT,0.4452,1,67.9,0.4514,0.4387,0.44135,0.42098,,
15705919,XRPUSDT,0.4451,1,4506.9,0.4514,0.4387,28.84416,28.39347,,
15705920,XRPUSDT,0.445,2,18,0.4514,0.4387,0.1152,0.1134,,
15705921,XRPUSDT,0.445,2,67.3,0.4514,0.4387,0.43072,0.42399,,
15705923,XRPUSDT,0.4451,2,193,0.4514,0.4387,1.2159,1.2352,,
15705927,XRPUSDT,0.443,1,101.4,0.4514,0.4387,0.43602,0.85176,,
15705928,XRPUSDT,0.4427,2,165,0.4514,0.4387,1.4355,0.66,,
15705938,XRPUSDT,0.4453,2,3788.6,0.4514,0.4387,23.11046,25.00476,,
15705942,XRPUSDT,0.4457,2,26.3,0.4514,0.4387,0.14991,0.1841,,
15705944,XRPUSDT,0.4459,1,2555,0.4514,0.4387,18.396,14.0525,,
15705951,ETHUSDT,1747.24,1,0.014,1752.79,1736.05,0.15666,0.0777,,
15705952,XRPUSDT,0.444,1,174.3,0.4514,0.4387,0.92379,1.28982,,
15705954,XRPUSDT,0.4437,1,54.1,0.4514,0.4387,0.2705,0.41657,,
15705957,ETHUSDT,1747.34,1,0.005,1752.79,1736.05,0.05645,0.02725,,
15705960,ETHUSDT,1747.64,2,0.019,1752.79,1736.05,0.09785,0.22021,,
15705962,XRPUSDT,0.4444,1,297.4,0.4514,0.4387,1.69518,2.0818,,
15705963,XRPUSDT,0.4442,2,2348.5,0.4514,0.4387,16.9092,12.91675,,
15705966,XRPUSDT,0.4437,1,282.9,0.4514,0.4387,1.4145,2.17833,,
15705967,BTCUSDT,27492.96,1,0.001,27581.16,27316.16,0.1768,0.0882,,
15705968,XRPUSDT,0.4432,1,23.1,0.4514,0.4387,0.10395,0.18942,,
15705969,XRPUSDT,0.4434,1,102.1,0.4514,0.4387,0.47987,0.8168,,
15705970,XRPUSDT,0.4435,1,31.7,0.4514,0.4387,0.15216,0.25043,,
15705971,XRPUSDT,0.4434,1,102.1,0.4514,0.4387,0.47987,0.8168,,
15705972,XRPUSDT,0.4433,2,1066.1,0.4514,0.4387,8.63541,4.90406,,
15705976,BTCUSDT,27490,1,0.0099,27581.16,27316.16,1.721016,0.902484,,
15705979,ETHUSDT,1748.11,2,0.172,1752.79,1736.05,0.80496,2.07432,,
15705983,XRPUSDT,0.4435,1,1114.1,0.4514,0.4387,5.34768,8.80139,,
15705985,XRPUSDT,0.444,1,464.9,0.4514,0.4387,2.46397,3.44026,,
15705987,BTCUSDT,27496.73,2,0.0107,27581.16,27316.16,0.903401,1.932099,,
15706002,XRPUSDT,0.4438,2,567.5,0.4514,0.4387,4.313,2.89425,,
15706003,XRPUSDT,0.4438,2,180,0.4514,0.4387,1.368,0.918,,
15706007,ETHUSDT,1750.23,1,0.012,1752.79,1736.05,0.17016,0.03072,,
15706010,XRPUSDT,0.4452,1,37.7,0.4514,0.4387,0.24505,0.23374,,
15706011,BTCUSDT,27515,1,0.9992,27581.16,27316.16,198.680928,66.107072,,
15706013,XRPUSDT,0.4449,1,85.8,0.4514,0.4387,0.53196,0.5577,,
15706017,ETHUSDT,1751.41,2,0.012,1752.79,1736.05,0.01656,0.18432,,
15706018,XRPUSDT,0.4454,1,52.3,0.4514,0.4387,0.35041,0.3138,,
15706019,XRPUSDT,0.4453,2,140.3,0.4514,0.4387,0.85583,0.92598,,
15706020,BTCUSDT,27515,1,0.9992,27581.16,27316.16,198.680928,66.107072,,
15706022,XRPUSDT,0.4448,2,25.3,0.4514,0.4387,0.16698,0.15433,,
15706023,XRPUSDT,0.4448,2,34.4,0.4514,0.4387,0.22704,0.20984,,
15706024,XRPUSDT,0.4447,2,34.4,0.4514,0.4387,0.23048,0.2064,,
15706027,BTCUSDT,27510,1,0.9992,27581.16,27316.16,193.684928,71.103072,,
15706031,XRPUSDT,0.4459,2,34.3,0.4514,0.4387,0.18865,0.24696,,
15706033,XRPUSDT,0.4464,2,1254.7,0.4514,0.4387,6.2735,9.66119,,
15706035,XRPUSDT,0.4461,2,575.1,0.4514,0.4387,3.04803,4.25574,,
